CNXN,26363000
COCO,56684000
COCP,10174000
CODA,11175000
CODI,75384000
CODI^A,0
CODI^B,0
CODI^C,0
CODX,31278000
COE,230476000
COEP,37119000
COEPW,0
COF,381922000
COFS,7571000
COF^I,0
COF^J,0
COF^K,0
COF^L,0
COF^N,0
COGT,95613000
COHN,1927000
COHR,138963000
COHU,47086000
COIN,199759000
COKE,8369000
COLB,209378000
COLD,284040000
COLL,32715000
COLM,59124000
COMM,212277000
COMP,475155000
COMS,2695000
COMSP,320000
COMSW,0
CONN,24886000
CONX,0
CONXW,0
COO,199120000
COOK,128870000
COOL,10337000
COOLW,0
COOP,64721000
COP,1164306000
CORR,0
CORR^A,0
CORT,104112000
COSM,16933000
COST,443335000
COTY,867839000
COUR,156112000
COYA,14618000
CP,932705000
CPA,30749000
CPAA,0
CPAAU,0
CPAAW,0
CPAC,423868000
CPB,298554000
CPE,0
CPF,27042000
CPG,1702321272
CPHC,4983000
CPHI,15870000
CPIX,14191000
CPK,22270000
CPLP,55039000
CPNG,1613185000
CPOP,3363000
CPRI,116649000
CPRT,962298000
CPRX,118115000
CPS,17290000
CPSH,14519000
CPSI,0
CPSS,21021000
CPT,106535000
CPTK,0
CPTN,15921000
CPTNW,0
CPUH,0
CPZ,0
CQP,484041000
CR,57158000
CRAI,6916000
CRBG,608436000
CRBP,0
CRBU,90318000
CRC,68266000
CRCT,51395000
CRD/A,0
CRD/B,0
CRDF,44725000
CRDL,68998000
CRDO,163291000
CREG,8388000
CRESW,0
CRESY,593454000
CREX,10447000
CREXW,0
CRF,110359000
CRGE,0
CRGO,47985000
CRGOW,0
CRGY,111517000
CRH,686677000
CRI,36499000
CRIS,5894000
CRK,292202000
CRKN,416166000
CRL,51512000
CRM,969000000
CRMD,54959000
CRMT,6392000
CRNC,41777000
CRNT,85641000
CRNX,78860000
CRON,382011000
CROX,60703000
CRS,49608000
CRSP,84918000
CRSR,103906000
CRT,6000000
CRTO,55227000
CRUS,53451000
CRVL,17122000
CRVS,62551000
CRWD,230883000
CRWS,10241000
CSAN,1874071000
CSBR,13594000
CSCO,4028815000
CSGP,408505000
CSGS,29686000
CSIQ,66175000
CSL,47602000
CSLM,9516000
CSLMR,0
CSLMU,16500000
CSLMW,0
CSPI,9754000
CSQ,158587000
CSR,14912000
CSR^C,0
CSSE,24804000
CSSEL,0
CSSEN,1794000
CSSEP,6004000
CSTA,0
CSTE,34536000
CSTL,27607000
CSTM,144302000
CSTR,443910000
CSV,15165000
CSWC,45854000
CSWCZ,2875000
CSWI,15528000
CSX,1954927000
CTAS,101463000
CTA^A,0
CTA^B,0
CTBB,39100000
CTBI,18026000
CTDD,26400000
CTG,32263324
CTGO,6686000
CTHR,3118000
CTIB,0
CTKB,131273000
CTLP,72810000
CTLT,180980000
CTM,53030000
CTMX,77919000
CTO,22946000
CTOS,240418000
CTO^A,0
CTR,6887000
CTRA,812470000
CTRE,97029000
CTRM,9662000
CTRN,8595000
CTS,30570000
CTSH,497199000
CTSO,54306000
CTV,144413000
CTVA,696976000
CTXR,180673000
CUBA,15133000
CUBB,2990000
CUBE,224972000
CUBI,31652000
CUBI^E,0
CUBI^F,0
CUE,48643000
CUEN,2730000
CUK,187677000
CULL,7247000
CULP,12470000
CURI,53598000
CURIW,0
CURO,0
CURV,104350000
CUTR,20098000
CUZ,152072000
CVAC,224306000
CVBF,139640000
CVCO,8283000
CVCY,0
CVE,1865196000
CVEO,14624000
CVGI,34378000
CVGW,17800000
CVI,100531000
CVII,57064000
CVKD,16008000
CVLG,10764000
CVLT,43401000
CVLY,9662000
CVM,54160000
CVNA,116947000
CVR,966000
CVRX,21596000
CVS,1255373000
CVU,12857000
CVV,6825000
CVX,1842966000
CW,38299000
CWAN,146547000
CWBC,18870000
CWBR,2907000
CWCO,15829000
CWD,14411000
CWEN,82454000
CWH,45072000
CWK,229158000
CWST,57120000
CWT,57754000
CX,14490870000
CXAC,0
CXAI,15254000
CXAIW,0
CXDO,26628000
CXE,31526000
CXH,9110000
CXM,148652000
CXT,57127000
CXW,111257000
CYAN,6887000
CYBN,759692000
CYBR,43147000
CYCC,1463000
CYCCP,335000
CYCN,2710000
CYD,40858000
CYH,138966000
CYN,141543000
CYRX,49257000
CYT,0
CYTH,28614000
CYTK,114658000
CYTO,2240000
CZFS,4754000
CZNC,15376000
CZOO,0
CZR,216416000
CZWI,10406000
C^J,0
C^K,0
C^N,0
D,838211000
DAC,19361000
DADA,1058145000
DAIO,9025000
DAKT,46189000
DAL,645313000
DALN,4738000
DALS,0
DAN,144963000
DAO,31231000
DAR,159780000
DARE,101093000
DASH,381687000
DATS,3009000
DATSW,0
DAVA,40813000
DAVE,10872000
DAVEW,0
DAWN,87390000
DB,2009700000
DBGI,1969000
DBGIW,0
DBI,50070000
DBL,17071000
DBRG,173615000
DBRG^H,0
DBRG^I,0
DBRG^J,0
DBTX,0
DBVT,54927000
DBX,250340000
DC,87708000
DCBO,30384000
DCF,15001000
DCFC,0
DCFCW,0
DCGO,101566000
DCI,120405000
DCO,14716000
DCOM,38970000
DCOMP,5299000
DCPH,0
DCP^C,0
DCTH,27786000
DD,418104000
DDD,133434000
DDI,2478000
DDL,299798000
DDOG,308456000
DDS,12247000
DDT,8000000
DE,275570000
DEA,102999000
DECA,5048000
DECAW,0
DECK,25442000
DEI,167379000
DELL,1758369280
DEN,0
DENN,52019000
DEO,2223114000
DERM,14013000
DESP,0
DFFN,0
DFH,34502000
DFIN,29316000
DFLI,60509000
DFLIW,0
DFP,20538000
DFS,250599000
DG,219895000
DGHI,29334000
DGICA,27817000
DGICB,5577000
DGII,36375000
DGLY,2880000
DGX,111092000
DH,117935000
DHAC,3604000
DHACW,0
DHC,240394000
DHCA,0
DHCAW,0
DHCNI,14000000
DHCNL,10000000
DHF,72737000
DHI,329312000
DHIL,2773000
DHR,740687000
DHT,161329000
DHX,48340000
DHY,103514000
DIAX,36367000
DIBS,39376000
DICE,0
DIN,15405000
DINO,192157000
DIOD,46123000
DIS,1823043000
DISA,0
DISAW,0
DISH,285847520
DIST,6430000
DISTR,0
DISTW,0
DIT,630000
DJCO,1377000
DK,64131000
DKDCA,0
DKDCW,0
DKL,47216000
DKNG,484622000
DKS,57920000
DLA,7051000
DLB,59750000
DLHC,14233000
DLNG,36802000
DLNG^A,0
DLNG^B,0
DLO,295992000
DLPN,18955000
DLR,322927000
DLR^J,0
DLR^K,0
DLR^L,0
DLTH,31701000
DLTR,214944000
DLX,44046000
DLY,0
DM,33040000
DMA,8963000
DMAC,37964000
DMAQ,0
DMAQR,0
DMB,18406000
DMF,20757000
DMLP,40089000
DMO,11326000
DMRC,21373000
DMS,0
DMTK,34963000
DMYY,2339000
DNA,1709064000
DNB,442718000
DNLI,142609000
DNMR,0
DNN,892003000
DNOW,106803000
DNP,363101000
DNUT,168700000
DO,102596000
DOC,703782000
DOCN,91091000
DOCS,123000000
DOCU,204716000
DOGZ,3662000
DOLE,94929000
DOMA,14012000
DOMH,5935000
DOMO,34911000
DOOO,35618000
DOOR,0
DORM,31013000
DOUG,91420000
DOV,137430000
DOW,703206000
DOX,115917000
DOYU,3198000
DPCS,7250000
DPG,38182000
DPRO,0
DPSI,7007000
DPZ,34880000
DQ,330037000
DRCT,2992000
DRCTW,0
DRD,864589000
DRH,210064000
DRH^A,0
DRI,119359000
DRIO,29923000
DRMA,444000
DRMAW,0
DRQ,34420000
DRRX,31039000
DRS,263142000
DRTS,69797000
DRTSW,0
DRTT,0
DRUG,4464000
DRVN,164080000
DSAQ,8471000
DSGN,56495000
DSGR,46809000
DSGX,85390000
DSKE,0
DSL,103481000
DSM,49429000
DSP,16510000
DSS,7067000
DSU,46705000
DSWL,15935000
DSX,120321000
DSX^B,0
DT,297339000
DTB,9200000
DTC,58197000
DTE,206937000
DTF,7030000
DTG,11200000
DTI,29769000
DTIL,6926000
DTM,97109000
DTOC,0
DTOCU,0
DTOCW,0
DTSS,3058000
DTST,6985000
DTSTW,0
DTW,0
DUETW,0
DUK,771769000
DUKB,0
DUK^A,0
DUNE,0
DUNEU,0
DUO,35856760000
DUOL,36989000
DUOT,7532000
DV,171796000
DVA,87700000
DVAX,130892000
DVN,632000000
DWAC,0
DWACU,0
DWACW,0
DWSN,30812000
DX,74708000
DXC,178913000
DXCM,397684000
DXF,11266180000
DXLG,58228000
DXPE,15928000
DXR,4735000
DXYN,14641000
DX^C,0
DY,29093000
DYAI,29237000
DYN,97883000
DYNT,5309000
DZSI,32122000
E,3284491000
EA,266379000
EAC,578356000
EACPU,0
EACPW,0
EAD,60246000
EAF,257167000
EAI,0
EAR,0
EARN,20135000
EAST,1708000
EAT,44491000
EB,81454000
EBAY,502000000
EBC,176631000
EBET,14980000
EBF,25984000
EBIX,0
EBMT,8017000
EBON,4990000
EBR,2021139000
EBS,52402000
EBTC,12375000
EC,41116700000
ECAT,101893000
ECBK,9217000
ECC           ,85302000
ECCC,2173000
ECCV,3730000
ECCW,1794000
ECCX,1297000
ECC^D,0
ECF,13791000
ECF^A,0
ECL,285570000
ECOR,257856157
ECPG,23687000
ECVT,117005000
ECX,289106000
ECXWW,0
ED,345835000
EDAP,37104000
EDBL,3204000
EDBLW,0
EDD,65746000
EDF,28969000
EDI,2631250
EDIT,82238000
EDN,442210000
EDR,302461000
EDRY,2802000
EDSA,3216000
EDTK,15449000
EDTX,0
EDTXU,0
EDTXW,0
EDU,1655124000
EDUC,8575000
EE,25104000
EEA,6753000
EEFT,45871000
EEIQ,12398000
EEX,203837000
EFC,85042000
EFC^A,0
EFC^B,0
EFC^C,0
EFHT,0
EFHTR,0
EFHTW,0
EFOI,4726000
EFR,29175000
EFSC,37492000
EFSCP,3000000
EFSH,4995000
EFT,26181000
EFTR,4704000
EFTRW,0
EFX,123611000
EFXT,123989000
EG,43458000
EGAN,29827000
EGBN,30190000
EGF,3738000
EGGF,0
EGHT,125376000
EGIO,5855000
EGLE,0
EGLX,155721839
EGO,203964000
EGP,48144000
EGRX,12987000
EGY,103456000
EH,88085000
EHAB,50156000
EHC,100685000
EHI,22716000
EHTH,29123000
EIC,12958000
EICA,1522000
EIG,25344000
EIGR,0
EIM,71953000
EIX,384753000
EJH,17855000
EKSO,18099000
EL,233022000
ELA,0
ELAN,494182000
ELBM,57198000
ELC,28422000
ELDN,38507000
ELEV,54638000
ELF,55939000
ELLO,12853000
ELMD,8656000
ELME,87402000
ELOX,3058000
ELP,1679335000
ELS,186496000
ELSE,3428000
ELTK,6708000
ELTX,10270000
ELV,232418000
ELVA,34134000
ELVN,47037000
ELYM,29752000
ELYS,37444000
EM,442405000
EMAN,91177969
EMBC,57670000
EMBK,0
EMBKW,0
EMCG,7423000
EMCGR,0
EMCGU,0
EMCGW,0
EMD,59393000
EME,46996000
EMF,15509000
EMKR,8267000
EML,6234000
EMLD,14349000
EMLDU,22890000
EMN,117603000
EMO,12787000
EMP,383464752
EMR,572100000
EMX,112716000
ENB,2126091000
ENER,0
ENERR,0
ENERW,0
ENFN,91911000
ENG,5157000
ENIC,69166560000
ENJ,0
ENLC,451304000
ENLT,117963000
ENLV,20872000
ENO,87000000
ENOB,0
ENOV,54851000
ENPH,136063000
ENR,71790000
ENS,40148000
ENSC,7585000
ENSG,56923000
ENSV,27637000
ENTA,21179000
ENTF,0
ENTFW,0
ENTG,150791000
ENTX,35817000
ENV,55109000
ENVA,27120000
ENVB,7752000
ENVX,170000000
ENX,17961000
ENZ,51458000
EOD,43195000
EOG,574711000
EOI,40081000
EOLS,62610000
EOS,52307000
EOSE,208128000
EOSEW,0
EOT,15625000
EP,30381000
EPAC,54254000
EPAM,57974000
EPC,49554000
EPD,2171558000
EPIX,44363000
EPM,33358000
EPOW,26141000
EPR,75673000
EPRT,175306000
EPR^C,0
EPR^E,0
EPR^G,0
EPSN,21922000
EP^C,0
EQ,35255000
EQBK,15481000
EQC,107297000
EQC^D,0
EQH,325245000
EQH^A,0
EQH^C,0
EQIX,94906000
EQNR,3003105000
EQR,378972000
EQRX,0
EQRXW,0
EQS,13586000
EQT,441593000
EQX,386396000
ERAS,259845000
ERC,28066000
ERF,204246000
ERH,9292000
ERIC,3082396000
ERIE,46189000
ERII,57330000
ERJ,740465000
ERNA,5410000
ERO,102991000
ES,352255000
ESAB,60424000
ESACU,0
ESCA,13862000
ESE,25751000
ESEA,7014000
ESGR,15229000
ESGRO,4400000
ESGRP,16000000
ESHAU,0
ESI,242064000
ESLT,44467000
ESMT,0
ESNT,106673000
ESOA,16608000
ESP,2733000
ESPR,189460000
ESQ,8293000
ESRT,164037000
ESS,64209000
ESSA,10132000
ESTA,27515000
ESTC,100808000
ESTE,0
ET,3371356000
ETAO,0
ETB,29375000
ETD,25412000
ETG,76322000
ETI^,0
ETJ,65725000
ETN,399800000
ETNB,98384000
ETO,16388000
ETON,25691000
ETR,213537000
ETRN,436936000
ETSY,116933000
ETV,116755000
ETW,107487000
ETWO,306526000
ETX           ,10885000
ETY,157326000
ET^C,0
ET^D,0
ET^E,0
EU,181733000
EUDA,24628000
EUDAW,0
EURN,194481000
EVA,74497000
EVAX,52151000
EVBG,41616000
EVBN,5521000
EVC,80375000
EVCM,185103000
EVE,14446000
EVER,29121000
EVEX,269366000
EVF,17539000
EVG,13443000
EVGN,50623000
EVGO,106233000
EVGOW,0
EVGR,8028000
EVGRU,12033000
EVGRW,0
EVH,0
EVI,12681000
EVLO,18983000
EVLV,156087000
EVLVW,0
EVM,24673000
EVN,39667000
EVO,177542000
EVOK,8597000
EVR,38517000
EVRG,229929000
EVRI,84076000
EVT,74543000
EVTC,64409000
EVTL,0
EVTV,16196000
EVV,116203000
EW,602600000
EWBC,139143000
EWCZ,48611000
EWTX,93399000
EXAI,126294000
EXAS,184530000
EXC,1000025000
EXEL,291293000
EXFY,71765000
EXG,305547000
EXK,240341000
EXLS,162438000
EXP,33858000
EXPD,145389000
EXPE,126947000
EXPI,154847000
EXPO,50670000
EXPR,0
EXR,211725000
EXTR,129948000
EYE,78561000
EYEN,53871000
EYPT,52084000
EZFL,4968000
EZGO,2554000
EZPW,51972000
F,3921485000
FA,145198000
FACT,647072000
FAF,103724000
FAM,10143000
FAMI,6292000
FANG,178344000
FANH,1134108000
FARM,21264000
FARO,19206000
FAST,572547000
FAT,15732000
FATBB,1271000
FATBP,7755000
FATBW,0
FATE,113832000
FATH,0
FATP,0
FATPW,0
FAX,247696000
FAZE,0
FAZEW,0
FBIN,128243000
FBIO,19916000
FBIOP,3427000
FBIZ,8289000
FBK,46988000
FBMS,31219000
FBNC,41170000
FBP,166427000
FBRT,9194936
FBRT^E,0
FBRX,36442000
FC,13266000
FCAP,3353000
FCBC,18354000
FCCO,7629000
FCEL,497047000
FCF,102297000
FCFS,45473000
FCN,35698000
FCNCA,13525000
FCNCO,8000000
FCNCP,13800000
FCO,12541000
FCPT,91986000
FCRX,4464000
FCT,25983000
FCUV,64772000
FCX,1436490000
FDBC,5736000
FDEU,0
FDMT,51703000
FDP,47898000
FDS,38116000
FDUS,31554000
FDX,246081000
FE,575516000
FEAM,63311000
FEDU,21189000
FEI           ,0
FEIM,9487000
FELE,46080000
FEMY,22221000
FEN,128013064
FENC,27322000
FENG,259192000
FERG,201940000
FET,12284000
FEXD,3972000
FEXDR,0
FEXDW,0
FF,43763000
FFA,19988000
FFBC,95460000
FFC,48178000
FFIC,29069000
FFIE,439675000
FFIEW,0
FFIN,142841000
FFIV,58611000
FFNW,9174000
FFWM,56444000
FG,126125000
FGB,14368000
FGBI,12505000
FGBIP,1380000
FGEN,99475000
FGF,28369000
FGFPP,895000
FGH,2355379053
FGI,9564000
FGIWW,0
FGMC,0
FGMCU,0
FGMCW,0
FHB,127842000
FHI,84150000
FHLT,0
FHLTW,0
FHN,546868000
FHN^B,0
FHN^C,0
FHN^D,0
FHN^E,0
FHN^F,0
FHTX,55329000
FI,585102000
FIAC,6718000
FIACW,0
FIBK,104568000
FICO,24711000
FICV,0
FICVU,0
FICVW,0
FIF,0
FIGS,161944000
FIHL,116898000
FINS,25063000
FINV,730025000
FINW,12794000
FIP,101694000
FIS,556251000
FISI,15447000
FITB,684045000
FITBI,18000000
FITBO,10000000
FITBP,8000000
FIVE,55071000
FIVN,73868000
FIX,35722000
FIXX,0
FIZZ,93541000
FKWL,11784000
FL,94718000
FLAG,0
FLC,10457000
FLEX,401641000
FLFV,3164000
FLFVR,0
FLFVU,8954000
FLGC,12817000
FLGT,29924000
FLIC,22516000
FLJ,0
FLL,34637000
FLME,0
FLNC,127897000
FLNG,53736000
FLNT,13661000
FLO,211142000
FLR,171191000
FLS,131654000
FLT,224199000
FLUX,16682000
FLWS,37142000
FLXS,5156000
FLYW,122328000
FMAO,13682000
FMBH,23896000
FMC,124818000
FMIV,0
FMIVU,0
FMIVW,0
FMN,11497000
FMNB,37550000
FMS,293413000
FMX,2148453000
FMY,4213000
FN,36145000
FNA,82951000
FNB,359753000
FNB^E,0
FNCB,19796000
FNCH,1606000
FND,107012000
FNF,273238000
FNGR,52713000
FNKO,52166000
FNLC,11136000
FNV,192175000
FNVT,6711000
FNVTU,17250000
FNVTW,0
FNWB,9442000
FNWD,4310000
FOA,98809000
FOCS,0
FOF,27368000
FOLD,296199000
FONR,6328000
FOR,50603000
FORA,31140000
FORD,10061000
FORG,0
FORL,5475000
FORLU,5200000
FORLW,0
FORM,77170000
FORR,19107000
FORTY,15333000
FOSL,52933000
FOSLL,6000000
FOUR,62018000
FOX,235581000
FOXA,231150000
FOXF,41616000
FOXO,10667000
FPAY,21752000
FPF,60848000
FPH,69359000
FPI,48167000
FPL,0
FR,132341000
FRA,35232000
FRAF,4396000
FRBA,25249000
FRBK,70183000
FRBN,0
FRBNW,0
FRD,6970000
FREE,43197000
FREEW,0
FREQ,24949000
FRES,475168000
FREY,139705000
FRG,0
FRGAP,0
FRGE,181040000
FRGI,0
FRGT,5146000
FRHC,59659000
FRLA,3828000
FRLAU,9775000
FRLAW,0
FRLN,0
FRME,58585000
FRMEP,1000000
FRO,222623000
FROG,108420000
FRPH,19020000
FRPT,48431000
FRSH,219663000
FRST,24682000
FRSX,459778000
FRT,82953000
FRTX,5973000
FRT^C,0
FRXB,0
FRZA,15763000
FSBC,21320000
FSBW,7806000
FSCO,198356000
FSD,33291000
FSEA,5077000
FSFG,6883000
FSI,12451000
FSK,280066000
FSLR,107041000
FSLY,136600000
FSM,306114000
FSNB,0
FSP,103430000
FSR,0
FSRX,0
FSRXU,0
FSRXW,0
FSS,61101000
FSTR,10964000
FSV,44977000
FT,25132000
FTAI,100246000
FTAIM,2600000
FTAIN,4200000
FTAIO,4940000
FTAIP,4180000
FTCH,0
FTCI,125979000
FTDR,77790000
FTEK,30385000
FTF,40405000
FTFT,19985000
FTHM,20851000
FTHY,36773000
FTI,430974000
FTII,2955000
FTIIW,0
FTK,29657000
FTNT,763938000
FTRE,89400000
FTS,493000000
FTV,352029000
FUBO,299880000
FUL,54490000
FULC,62154000
FULT,181761000
FULTP,8000000
FUN,51252000
FUNC,6649000
FUND,29634000
FURY,146077000
FUSB,5789000
FUSN,0
FUTU,747831000
FUV,0
FVCB,17985000
FVRR,38702000
FWAC,0
FWBI,0
FWONA,23985000
FWONK,208247000
FWRD,26438000
FWRG,60373000
FXCO,13405000
FXCOR,0
FXCOW,0
FXLV,97517000
FXNC,6277000
FYBR,248552000
FZT,0
F^B,0
F^C,0
F^D,0
G,179979000
GAB,291796000
GABC,29666000
GAB^G,0
GAB^H,0
GAB^K,0
GAIA,18046000
GAIN,36689000
GAINL,2990000
GAINN,5118000
GAINZ,5382000
GALT,62148000
GAM,23642000
GAMB,37223000
GAMC,7625000
GAMCU,28750000
GAMCW,0
GAME,30363000
GAM^B,0
GAN,45390000
GANX,18052000
GAQ,4795000
GASS,36741000
GATE,5548000
GATEU,30000000
GATEW,0
GATO,69181000
GATX,35600000
GAU,254128000
GB,199575000
GBAB,21693000
GBBK,5508000
GBBKR,0
GBBKW,0
GBCI,110687000
GBDC,263633000
GBIO,66529000
GBLI,10534000
GBNH,0
GBNY,2242000
GBR,5132000
GBTG,472617000
GBX,31131000
GCBC,17027000
GCI,147548000
GCMG,44223000
GCMGW,0
GCO,11626000
GCT,32913000
GCTK,5479000
GCV,19370000
GD,274364000
GDC,7941000
GDDY,140941000
GDEN,28949000
GDEV,181064000
GDHG,41750000
GDL,11873000
GDL^C,0
GDNR,0
GDNRU,0
GDNRW,0
GDO,14949000
GDOT,53210000
GDRX,94336000
GDS,1511591000
GDST,6838000
GDSTR,0
GDSTW,0
GDTC,11540000
GDV,89985000
GDV^H,0
GDV^K,0
GDYN,76521000
GE,1094607000
GECC,9452000
GECCM,0
GECCN,0
GECCO,2300000
GEF,25808000
GEG,31875000
GEGGL,1078000
GEHC,456465000
GEHI,0
GEL,122424000
GEN,626146000
GENC,12339000
GENE,132217000
GENI,210916000
GENK,4512000
GENQ,0
GENQU,0
GENQW,0
GEO,136306000
GEOS,13362000
GERN,593133000
GES,53526000
GETR,93105000
GETY,408594000
GEVO,236233000
GF,16390000
GFAI,9830000
GFAIW,0
GFF,49553000
GFGD,0
GFGDR,0
GFGDW,0
GFI,895024000
GFL,364658000
GFOR,0
GFS,555505000
GFX,0
GGAA,0
GGAL,1193470000
GGB,1387849000
GGE,2095247028
GGG,169136000
GGN,154297000
GGN^B,0
GGR,245799000
GGROW,0
GGT,28074000
GGT^E,0
GGT^G,0
GGZ,8354000
GH,122369000
GHC,3474000
GHG,66781000
GHI,23289000
GHIX,6030000
GHIXW,0
GHL,23169000
GHLD,21011000
GHM,10871000
GHRS,52028000
GHSI,1284000
GHY,40924000
GIA,0
GIB,206351000
GIC,38181000
GIFI,16283000
GIGM,11052000
GIII,44988000
GIL,168590000
GILD,1245853000
GILT,57017000
GIM,0
GIPR,5422000
GIPRW,0
GIS,564549000
GJH,1250000
GJO,547000
GJP,381000
GJR,549000
GJS,1086000
GJT,730000
GKOS,50368000
GL,92270000
GLAD,21754000
GLBE,166992000
GLBS,20582000
GLBZ,2894000
GLDD,67009000
GLDG,37409000
GLG,38394223
GLLI,6008000
GLLIR,0
GLLIW,0
GLMD,6359000
GLNG,104567000
GLO,42830000
GLOB,43241000
GLOG^A,0
GLOP,0
GLOP^A,0
GLOP^B,0
GLOP^C,0
GLP,33996000
GLPG,65897000
GLPI,271501000
GLP^A,0
GLP^B,0
GLQ,18804000
GLRE,35321000
GLSI,12880000
GLST,5148000
GLSTR,0
GLT,45253000
GLTO,27113000
GLU,5969000
GLUE,61150000
GLU^B,0
GLV,12471000
GLW,856619000
GLYC,64464000
GL^D,0
GM,1140958000
GMAB,66130000
GMBL,1146000
GMBLP,836000
GMBLZ,0
GMDA,0
GME,351218000
GMED,112625000
GMFI,2231000
GMFIU,10529000
GMFIW,0
GMGI,118884000
GMRE,65588000
GMRE^A,0
GMS,39834000
GMVD,0
GMVDW,0
GNE,25786000
GNFT,49862000
GNK,42752000
GNL,230384000
GNLN,3734000
GNLX,33872000
GNL^A,0
GNL^B,0
GNPX,2099000
GNRC,60614000
GNS,186139000
GNSS,44597000
GNT,16398000
GNTA,18217000
GNTX,231184000
GNTY,11942000
GNT^A,0
GNW,435440000
GO,99862000
GOCO,9947000
GODN,7335000
GODNR,0
GODNU,8932000
GOEV,68567000
GOEVW,0
GOF,137025000
GOGL,200028000
GOGO,127105000
GOL,0
GOLD,1167593000
GOLF,0
GOOD,40054000
GOODN,3061000
GOODO,3991000
GOOG,5627983000
GOOGL,5874000000
GOOS,45544000
GORO,90791000
GOSS,226219000
GOTU,98839000
GOVX,2528000
GOVXW,0
GP,0
GPAC,9195000
GPACU,30000000
GPACW,0
GPC,139299000
GPCR,0
GPI,13533000
GPJA,0
GPK,307294000
GPMT,51035000
GPMT^A,0
GPN,255250000
GPOR,160762000
GPP,0
GPRE,64619000
GPRK,51118000
GPRO,126041000
GPS,375067000
GRAB,3840000000
GRABW,0
GRBK,50760000
GRBK^A,0
GRC,26211000
GRCL,0
GREE,7076000
GREEL,2888000
GRF,3968000
GRFS,261425000
GRFX,900971000
GRI,3774000
GRIL,0
GRIN,19686000
GRMN,192322000
GRNA,0
GRNAW,0
GRND,175676000
GRNQ,7516000
GRNT,130744000
GROM,9022000
GROMW,0
GROV,32730000
GROW,11844000
GROY,166267000
GRPH,1000000000
GRPN,39541000
GRRR,11111000
GRRRW,0
GRTS,0
GRTX,54392000
GRVY,6949000
GRWG,60709000
GRX,15800000
GS,322463000
GSAT,0
GSBC,11658000
GSBD,112223000
GSD,146731000
GSDWW,0
GSHD,25238000
GSIT,25446000
GSK,4144964000
GSL,35083000
GSL^B,0
GSM,187885000
GSMG,0
GSMGW,0
GSUN,0
GS^A,0
GS^C,0
GS^D,0
GS^J,0
GS^K,0
GT,284687000
GTAC,3390000
GTBP,2157000
GTE,31332000
GTEC,13595000
GTES,261380000
GTH,263524841
GTHX,52281000
GTIM,11002000
GTLB,132700000
GTLS,36061000
GTLS^B,0
GTN,90295000
GTX,225990000
GTY,53967000
GUG,32980000
GURE,10432000
GUT,75370000
GUT^C,0
GVA,44151000
GVP,3240000
GWAV,12751000
GWH,174919000
GWRE,82663000
GWRS,24176000
GWW,49069000
GXO,119432000
GYRO,2199000
H,45163000
HA,51849000
HAE,50953000
HAFC,30387000
HAIA,5391000
HAIAU,21562000
HAIAW,0
HAIN,89844000
HAL,885301000
HALL,1818000
HALO,127274000
HARP,0
HAS,139216000
HASI,114034000
HAYN,12783000
HAYW,214858000
HBAN,1449254000
HBANL,0
HBANM,7000000
HBANP,20000000
HBB,10534000
HBCP,8128000
HBI,351563000
HBIO,43430000
HBM,393463000
HBNC,44116000
HBT,31591000
HCA,261914000
HCAT,59035000
HCC,52301000
HCCI,0
HCDI,0
HCDIP,0
HCDIW,0
HCDIZ,0
HCI,10476000
HCKT,27614000
HCM,871265000
HCP,152467000
HCSG,73646000
HCTI,5617000
HCVI,5269000
HCVIU,30000000
HCVIW,0
HCWB,37823000
HCXY,0
HD,991614000
HDB,7605654000
HDSN,45511000
HE,110303000
HEAR,21523000
HEES,36527000
HEI,54835000
HEI/A,0
HELE,23810000
HEP,0
HEPA,5473000
HEPS,281383000
HEQ,12151000
HES,308109000
HESM,79921000
HFBL,3139000
HFFG,52611000
HFRO,66895000
HFRO^A,0
HFWA,34690000
HGBL,37341000
HGEN,128819999
HGLB,22855000
HGTY,85703000
HGV,103703000
HHC,43030209
HHGC,5051000
HHGCR,0
HHGCW,0
HHLA,0
HHRS,0
HHRSW,0
HHS,7241000
HI,70195000
HIBB,11948000
HIE,18691000
HIFS,2138000
HIG,295755000
HIG^G,0
HIHO,4417000
HII,39433000
HILS,80424876
HIMS,206408000
HIMX,349448000
HIO,95099000
HIPO,24430000
HITI,80420000
HIVE,100524000
HIW,105996000
HIX,67526000
HKD,10928000
HKIT,0
HL,626290000
HLF,99968000
HLGN,5970000
HLI,52528000
HLIO,33197000
HLIT,116542000
HLLY,119311000
HLMN,196041000
HLN,9132301000
HLNE,40528000
HLP,0
HLT,250046000
HLTH,0
HLVX,49721000
HLX,152453000
HL^B,0
HMA,0
HMAC,0
HMACR,0
HMACW,0
HMC,5280000000
HMN,40964000
HMNF,4465000
HMPT,0
HMST,18858000
HMY,632634000
HNI,47297000
HNNA,7679000
HNNAZ,1610000
HNRA,5537000
HNRG,37027000
HNST,98638000
HNVR,7249000
HNW,8335000
HOFT,10682000
HOFV,6526000
HOFVW,0
HOG,134506000
HOLI,62200000
HOLO,5941000
HOLOW,0
HOLX,233377000
HOMB,163845000
HON,651186000
HONE,44676000
HOOD,754860000
HOOK,96551000
HOPE,120615000
HOTH,4889000
HOUR,35109000
HOUS,0
HOV,5316000
HOVNP,5600000
HOWL,43455000
HP,98725000
HPCO,3824000
HPE,1299673000
